timestamp,host,device_type,gpu_name,cpu_name,torch_version,os,kernel,python_version,ram_total_gb,ram_available_gb,disk_usage_pct,cpu_util,arch,dataset_root,batch_size,workers,epochs,params_m,flops_g_per_image,model_size_mb,arithmetic_intensity,total_time_s,peak_gpu_mem_mb,process_rss_gb,gpu_util,train_batches,train_batch_time_avg_s,train_data_time_avg_s,train_batch_time_std_s,train_epoch_time_s,train_throughput_img_s,train_achieved_gflops_s,val_batches,val_batch_time_avg_s,val_data_time_avg_s,val_batch_time_std_s,val_epoch_time_s,val_throughput_img_s,val_acc1,val_acc5,val_achieved_gflops_s,achieved_tflops_train,achieved_tflops_val
2025-11-12T07:55:42Z,Mac.lan,mps,N/A,arm,2.7.0,Darwin,25.0.0,3.12.6,18.0,6.355,59.1,11.0,resnet18,tiny-imagenet-200,128,8,1,11.6895,1.824,44.6714,0.0408,648.6695,N/A,0.182,N/A,782,0.695087,0.060751,N/A,583.571677,171.523,335.888841,79,0.317325,N/A,N/A,65.097837,155.335,7.63,23.61,735.74972,0.335889,0.73575
