timestamp,host,device_type,gpu_name,cpu_name,torch_version,os,kernel,python_version,ram_total_gb,ram_available_gb,disk_usage_pct,cpu_util,arch,dataset_root,batch_size,workers,epochs,params_m,flops_g_per_image,model_size_mb,arithmetic_intensity,total_time_s,peak_gpu_mem_mb,process_rss_gb,gpu_util,train_batches,train_batch_time_avg_s,train_data_time_avg_s,train_batch_time_std_s,train_epoch_time_s,train_throughput_img_s,train_achieved_gflops_s,val_batches,val_batch_time_avg_s,val_data_time_avg_s,val_batch_time_std_s,val_epoch_time_s,val_throughput_img_s,val_acc1,val_acc5,val_achieved_gflops_s,achieved_tflops_train,achieved_tflops_val
2025-11-12T21:07:17Z,10-17-48-245.dynapool.wireless.nyu.edu,mps,N/A,arm,2.7.0,Darwin,25.0.0,3.12.6,18.0,7.006,23.5,12.0,squeezenet1_1,tiny-imagenet-200,256,8,1,1.2355,0.3493,4.7369,0.0737,305.247,N/A,0.171,N/A,391,0.530525,0.057277,N/A,247.55432,404.34,168.551644,40,0.441379,N/A,N/A,57.692698,177.492,0.5,2.5,202.594209,0.168552,0.202594
